Date,CA,CAName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,PositiveTests,PositiveTestsLFDOnly,PositivePillar1,PositivePillar2
2020-09-19,S12000011,East Renfrewshire,4,533,,,,,,,0,57,59.33791380387258,0,,,
2020-09-19,S12000013,Na h-Eileanan Siar,0,10,,,,,,,0,0,0.0,0,,,
2020-09-19,S12000014,Falkirk,4,777,,,,,,,0,76,47.33432984554061,0,,,
2020-09-19,S12000017,Highland,2,341,,,,,,,0,30,12.742641124750456,2,,1.0,1.0
2020-09-19,S12000018,Inverclyde,0,401,,,,,,,0,66,85.64754736568908,1,,1.0,0.0
2020-09-19,S12000019,Midlothian,3,596,,,,,,,0,89,95.54482018250134,0,,,
2020-09-19,S12000020,Moray,1,127,,,,,,,0,14,14.627520635252324,0,,,
2020-09-19,S12000021,North Ayrshire,0,486,,,,,,,0,64,47.67225325884544,0,,,
2020-09-19,S12000023,Orkney Islands,0,20,,,,,,,0,1,4.464285714285714,0,,,
2020-09-19,S12000026,Scottish Borders,0,412,,,,,,,0,39,33.84241582783756,3,,1.0,2.0
2020-09-19,S12000027,Shetland Islands,0,59,,,,,,,0,5,21.862702229995627,0,,,
2020-09-19,S12000028,South Ayrshire,0,499,,,,,,,0,60,53.50454788657036,0,,,
2020-09-19,S12000029,South Lanarkshire,14,1778,,,,,,,0,190,59.22324044635621,0,,,
2020-09-19,S12000030,Stirling,9,314,,,,,,,0,27,28.698979591836736,0,,,
2020-09-19,S12000033,Aberdeen City,6,1286,,,,,,,0,81,35.36191390901947,0,,,
2020-09-19,S12000034,Aberdeenshire,7,663,,,,,,,0,61,23.39136436843316,7,,1.0,6.0
2020-09-19,S12000035,Argyll and Bute,0,219,,,,,,,0,35,40.96921456162941,0,,,
2020-09-19,S12000036,City of Edinburgh,29,2292,,,,,,,0,274,51.93131420340397,29,,2.0,27.0
2020-09-19,S12000038,Renfrewshire,7,954,,,,,,,0,97,54.07213334076593,0,,,
2020-09-19,S12000039,West Dunbartonshire,14,672,,,,,,,0,71,80.37129273262396,17,,3.0,14.0
2020-09-19,S12000040,West Lothian,3,629,,,,,,,0,69,37.53672070503754,0,,,
2020-09-19,S12000041,Angus,0,532,,,,,,,0,46,39.71680193403557,0,,,
2020-09-19,S12000042,Dundee City,1,1164,,,,,,,0,115,77.27455987098509,0,,,
2020-09-19,S12000045,East Dunbartonshire,0,661,,,,,,,0,70,64.36781609195403,0,,,
2020-09-19,S12000047,Fife,16,1123,,,,,,,0,126,33.67813326918451,17,,2.0,15.0
2020-09-19,S12000048,Perth and Kinross,3,566,,,,,,,0,48,31.59765650714239,0,,,
2020-09-19,S12000049,Glasgow City,69,3901,,,,,,,0,396,62.29941476307344,75,,9.0,66.0
2020-09-19,S12000050,North Lanarkshire,29,1911,,,,,,,0,174,51.005452306970746,33,,5.0,28.0
2020-09-20,S12000005,Clackmannanshire,0,215,,,,,,,0,32,62.39032949892767,0,,,
2020-09-20,S12000006,Dumfries and Galloway,6,356,,,,,,,0,40,26.97417223008969,7,,6.0,1.0
2020-09-20,S12000008,East Ayrshire,2,529,,,,,,,0,50,41.118421052631575,0,,,
2020-09-20,S12000010,East Lothian,3,374,,,,,,,0,57,52.82669138090824,0,,,
2020-09-20,S12000011,East Renfrewshire,4,537,,,,,,,0,57,59.33791380387258,0,,,
2020-09-20,S12000013,Na h-Eileanan Siar,0,10,,,,,,,0,0,0.0,0,,,
2020-09-20,S12000014,Falkirk,4,781,,,,,,,0,76,47.33432984554061,0,,,
2020-09-20,S12000017,Highland,3,344,,,,,,,0,30,12.742641124750456,4,,1.0,3.0
2020-09-20,S12000018,Inverclyde,0,401,,,,,,,0,66,85.64754736568908,0,,,
2020-09-20,S12000019,Midlothian,4,600,,,,,,,0,89,95.54482018250134,4,,1.0,3.0
2020-09-20,S12000020,Moray,1,128,,,,,,,0,14,14.627520635252324,0,,,
2020-09-20,S12000021,North Ayrshire,2,488,,,,,,,0,64,47.67225325884544,2,,1.0,1.0
2020-09-20,S12000023,Orkney Islands,0,20,,,,,,,0,1,4.464285714285714,0,,,
2020-09-20,S12000026,Scottish Borders,1,413,,,,,,,0,39,33.84241582783756,0,,,
2020-09-20,S12000027,Shetland Islands,0,59,,,,,,,0,5,21.862702229995627,0,,,
2020-09-20,S12000028,South Ayrshire,1,500,,,,,,,0,60,53.50454788657036,0,,,
2020-09-20,S12000029,South Lanarkshire,21,1799,,,,,,,0,190,59.22324044635621,22,,2.0,20.0
2020-09-20,S12000030,Stirling,9,323,,,,,,,0,27,28.698979591836736,0,,,
2020-09-20,S12000033,Aberdeen City,3,1289,,,,,,,0,81,35.36191390901947,0,,,
2020-09-20,S12000034,Aberdeenshire,5,668,,,,,,,0,61,23.39136436843316,5,,2.0,3.0
2020-09-20,S12000035,Argyll and Bute,0,219,,,,,,,0,35,40.96921456162941,0,,,
2020-09-20,S12000036,City of Edinburgh,22,2314,,,,,,,0,274,51.93131420340397,22,,1.0,21.0
2020-09-20,S12000038,Renfrewshire,16,970,,,,,,,1,98,54.62957801438208,0,,,
2020-09-20,S12000039,West Dunbartonshire,9,681,,,,,,,0,71,80.37129273262396,0,,,
2020-09-20,S12000040,West Lothian,7,636,,,,,,,0,69,37.53672070503754,0,,,
2020-09-20,S12000041,Angus,3,535,,,,,,,0,46,39.71680193403557,0,,,
2020-09-20,S12000042,Dundee City,2,1166,,,,,,,0,115,77.27455987098509,0,,,
2020-09-20,S12000045,East Dunbartonshire,10,671,,,,,,,1,71,65.28735632183907,0,,,
2020-09-20,S12000047,Fife,12,1135,,,,,,,0,126,33.67813326918451,12,,1.0,11.0
2020-09-20,S12000048,Perth and Kinross,4,570,,,,,,,0,48,31.59765650714239,4,,1.0,3.0
2020-09-20,S12000049,Glasgow City,125,4026,,,,,,,1,397,62.45673651752565,133,,8.0,125.0
2020-09-20,S12000050,North Lanarkshire,35,1946,,,,,,,0,174,51.005452306970746,41,,6.0,35.0
2020-09-21,S12000005,Clackmannanshire,0,215,,,,,,,0,32,62.39032949892767,0,,,
2020-09-21,S12000006,Dumfries and Galloway,2,358,,,,,,,0,40,26.97417223008969,3,,2.0,1.0
2020-09-21,S12000008,East Ayrshire,4,533,,,,,,,0,50,41.118421052631575,5,,2.0,3.0
2020-09-21,S12000010,East Lothian,6,380,,,,,,,0,57,52.82669138090824,0,,,
2020-09-21,S12000011,East Renfrewshire,4,541,,,,,,,0,57,59.33791380387258,6,,1.0,5.0
2020-09-21,S12000013,Na h-Eileanan Siar,0,10,,,,,,,0,0,0.0,0,,,
2020-09-21,S12000014,Falkirk,5,786,,,,,,,1,77,47.9571499750872,6,,1.0,5.0
2020-09-21,S12000017,Highland,8,352,,,,,,,0,30,12.742641124750456,8,,2.0,6.0
2020-09-21,S12000018,Inverclyde,1,402,,,,,,,0,66,85.64754736568908,0,,,
2020-09-21,S12000019,Midlothian,2,602,,,,,,,0,89,95.54482018250134,0,,,
2020-09-21,S12000020,Moray,1,129,,,,,,,0,14,14.627520635252324,1,,1.0,0.0
2020-09-21,S12000021,North Ayrshire,1,489,,,,,,,0,64,47.67225325884544,0,,,
2020-09-21,S12000023,Orkney Islands,0,20,,,,,,,0,1,4.464285714285714,0,,,
2020-09-21,S12000026,Scottish Borders,1,414,,,,,,,0,39,33.84241582783756,0,,,
2020-09-21,S12000027,Shetland Islands,0,59,,,,,,,0,5,21.862702229995627,0,,,
2020-09-21,S12000028,South Ayrshire,6,506,,,,,,,0,60,53.50454788657036,0,,,
2020-09-21,S12000029,South Lanarkshire,48,1847,,,,,,,0,190,59.22324044635621,54,,8.0,46.0
2020-09-21,S12000030,Stirling,12,335,,,,,,,0,27,28.698979591836736,12,,1.0,11.0
2020-09-21,S12000033,Aberdeen City,15,1304,,,,,,,0,81,35.36191390901947,15,,1.0,14.0
2020-09-21,S12000034,Aberdeenshire,2,670,,,,,,,0,61,23.39136436843316,3,,2.0,1.0
2020-09-21,S12000035,Argyll and Bute,5,224,,,,,,,0,35,40.96921456162941,0,,,
2020-09-21,S12000036,City of Edinburgh,35,2349,,,,,,,0,274,51.93131420340397,36,,9.0,27.0
2020-09-21,S12000038,Renfrewshire,14,984,,,,,,,0,98,54.62957801438208,15,,2.0,13.0
2020-09-21,S12000039,West Dunbartonshire,4,685,,,,,,,0,71,80.37129273262396,5,,1.0,4.0
2020-09-21,S12000040,West Lothian,14,650,,,,,,,0,69,37.53672070503754,14,,1.0,13.0
2020-09-21,S12000041,Angus,2,537,,,,,,,0,46,39.71680193403557,2,,1.0,1.0
2020-09-21,S12000042,Dundee City,9,1175,,,,,,,0,115,77.27455987098509,11,,4.0,7.0
2020-09-21,S12000045,East Dunbartonshire,5,676,,,,,,,0,71,65.28735632183907,0,,,
2020-09-21,S12000047,Fife,20,1155,,,,,,,0,126,33.67813326918451,22,,6.0,16.0
2020-09-21,S12000048,Perth and Kinross,6,576,,,,,,,0,48,31.59765650714239,0,,,
2020-09-21,S12000049,Glasgow City,156,4182,,,,,,,0,397,62.45673651752565,159,,5.0,154.0
2020-09-21,S12000050,North Lanarkshire,63,2009,,,,,,,1,175,51.298587090344135,66,,23.0,43.0
2020-09-22,S12000005,Clackmannanshire,1,216,,,,,,,0,32,62.39032949892767,0,,,
2020-09-22,S12000006,Dumfries and Galloway,11,369,,,,,,,0,40,26.97417223008969,12,,8.0,4.0
2020-09-22,S12000008,East Ayrshire,5,538,,,,,,,0,50,41.118421052631575,0,,,
2020-09-22,S12000010,East Lothian,4,384,,,,,,,0,57,52.82669138090824,0,,,
2020-09-22,S12000011,East Renfrewshire,8,549,,,,,,,0,57,59.33791380387258,8,,1.0,7.0
2020-09-22,S12000013,Na h-Eileanan Siar,0,10,,,,,,,0,0,0.0,0,,,
2020-09-22,S12000014,Falkirk,9,795,,,,,,,0,77,47.9571499750872,9,,2.0,7.0
2020-09-22,S12000017,Highland,9,361,,,,,,,0,30,12.742641124750456,9,,4.0,5.0
2020-09-22,S12000018,Inverclyde,5,407,,,,,,,0,66,85.64754736568908,5,,1.0,4.0
2020-09-22,S12000019,Midlothian,6,608,,,,,,,0,89,95.54482018250134,7,,2.0,5.0
2020-09-22,S12000020,Moray,1,130,,,,,,,0,14,14.627520635252324,1,,1.0,0.0
2020-09-22,S12000021,North Ayrshire,4,493,,,,,,,0,64,47.67225325884544,6,,4.0,2.0
2020-09-22,S12000023,Orkney Islands,1,21,,,,,,,0,1,4.464285714285714,1,,1.0,0.0
2020-09-22,S12000026,Scottish Borders,2,416,,,,,,,0,39,33.84241582783756,6,,1.0,5.0
2020-09-22,S12000027,Shetland Islands,0,59,,,,,,,0,5,21.862702229995627,0,,,
2020-09-22,S12000028,South Ayrshire,6,512,,,,,,,0,60,53.50454788657036,0,,,
2020-09-22,S12000029,South Lanarkshire,44,1891,,,,,,,0,190,59.22324044635621,45,,3.0,42.0
2020-09-22,S12000030,Stirling,2,337,,,,,,,0,27,28.698979591836736,0,,,
2020-09-22,S12000033,Aberdeen City,12,1316,,,,,,,0,81,35.36191390901947,12,,2.0,10.0
2020-09-22,S12000034,Aberdeenshire,2,672,,,,,,,0,61,23.39136436843316,2,,2.0,0.0
2020-09-22,S12000035,Argyll and Bute,6,230,,,,,,,0,35,40.96921456162941,8,,3.0,5.0
2020-09-22,S12000036,City of Edinburgh,53,2402,,,,,,,0,274,51.93131420340397,54,,5.0,49.0
2020-09-22,S12000038,Renfrewshire,20,1004,,,,,,,0,98,54.62957801438208,21,,2.0,19.0
2020-09-22,S12000039,West Dunbartonshire,13,698,,,,,,,0,71,80.37129273262396,0,,,
2020-09-22,S12000040,West Lothian,14,664,,,,,,,0,69,37.53672070503754,16,,2.0,14.0
2020-09-22,S12000041,Angus,0,537,,,,,,,0,46,39.71680193403557,0,,,
2020-09-22,S12000042,Dundee City,9,1184,,,,,,,0,115,77.27455987098509,11,,2.0,9.0
2020-09-22,S12000045,East Dunbartonshire,7,683,,,,,,,0,71,65.28735632183907,0,,,
2020-09-22,S12000047,Fife,18,1173,,,,,,,0,126,33.67813326918451,0,,,
2020-09-22,S12000048,Perth and Kinross,2,578,,,,,,,0,48,31.59765650714239,2,,1.0,1.0
2020-09-22,S12000049,Glasgow City,171,4353,,,,,,,0,397,62.45673651752565,183,,17.0,166.0
2020-09-22,S12000050,North Lanarkshire,41,2050,,,,,,,2,177,51.88485665709093,47,,13.0,34.0
2020-09-23,S12000005,Clackmannanshire,0,216,,,,,,,0,32,62.39032949892767,0,,,
2020-09-23,S12000006,Dumfries and Galloway,1,370,,,,,,,0,40,26.97417223008969,2,,2.0,0.0
2020-09-23,S12000008,East Ayrshire,8,546,,,,,,,0,50,41.118421052631575,8,,2.0,6.0
2020-09-23,S12000010,East Lothian,8,392,,,,,,,0,57,52.82669138090824,0,,,
2020-09-23,S12000011,East Renfrewshire,8,557,,,,,,,0,57,59.33791380387258,10,,2.0,8.0
2020-09-23,S12000013,Na h-Eileanan Siar,3,13,,,,,,,0,0,0.0,3,,2.0,1.0
2020-09-23,S12000014,Falkirk,6,801,,,,,,,0,77,47.9571499750872,6,,1.0,5.0
2020-09-23,S12000017,Highland,9,370,,,,,,,0,30,12.742641124750456,9,,2.0,7.0
2020-09-23,S12000018,Inverclyde,3,410,,,,,,,0,66,85.64754736568908,0,,,
2020-09-23,S12000019,Midlothian,3,611,,,,,,,0,89,95.54482018250134,0,,,
2020-09-23,S12000020,Moray,1,131,,,,,,,0,14,14.627520635252324,0,,,
2020-09-23,S12000021,North Ayrshire,3,496,,,,,,,0,64,47.67225325884544,3,,1.0,2.0
2020-09-23,S12000023,Orkney Islands,0,21,,,,,,,0,1,4.464285714285714,0,,,
2020-09-23,S12000026,Scottish Borders,5,421,,,,,,,0,39,33.84241582783756,8,,1.0,7.0
2020-09-23,S12000027,Shetland Islands,0,59,,,,,,,0,5,21.862702229995627,0,,,
2020-09-23,S12000028,South Ayrshire,7,519,,,,,,,0,60,53.50454788657036,0,,,
2020-09-23,S12000029,South Lanarkshire,31,1922,,,,,,,1,191,59.53494171186335,33,,4.0,29.0
2020-09-23,S12000030,Stirling,6,343,,,,,,,0,27,28.698979591836736,6,,2.0,4.0
2020-09-23,S12000033,Aberdeen City,8,1324,,,,,,,0,81,35.36191390901947,8,,1.0,7.0
2020-09-23,S12000034,Aberdeenshire,5,677,,,,,,,0,61,23.39136436843316,5,,1.0,4.0
2020-09-23,S12000035,Argyll and Bute,4,234,,,,,,,0,35,40.96921456162941,4,,2.0,2.0
2020-09-23,S12000036,City of Edinburgh,70,2472,,,,,,,0,274,51.93131420340397,72,,11.0,61.0
2020-09-23,S12000038,Renfrewshire,19,1023,,,,,,,0,98,54.62957801438208,22,,1.0,21.0
2020-09-23,S12000039,West Dunbartonshire,8,706,,,,,,,1,72,81.50328277111161,8,,1.0,7.0
2020-09-23,S12000040,West Lothian,16,680,,,,,,,0,69,37.53672070503754,18,,3.0,15.0
2020-09-23,S12000041,Angus,6,543,,,,,,,0,46,39.71680193403557,0,,,
2020-09-23,S12000042,Dundee City,21,1205,,,,,,,0,115,77.27455987098509,21,,5.0,16.0
2020-09-23,S12000045,East Dunbartonshire,14,697,,,,,,,0,71,65.28735632183907,0,,,
2020-09-23,S12000047,Fife,20,1193,,,,,,,0,126,33.67813326918451,24,,5.0,19.0
2020-09-23,S12000048,Perth and Kinross,3,581,,,,,,,0,48,31.59765650714239,3,,3.0,0.0
2020-09-23,S12000049,Glasgow City,231,4584,,,,,,,0,397,62.45673651752565,235,,9.0,226.0
2020-09-23,S12000050,North Lanarkshire,32,2082,,,,,,,0,177,51.88485665709093,35,,4.0,31.0
2020-09-24,S12000005,Clackmannanshire,2,218,,,,,,,0,32,62.39032949892767,2,,1.0,1.0
2020-09-24,S12000006,Dumfries and Galloway,7,377,,,,,,,0,40,26.97417223008969,9,,3.0,6.0
2020-09-24,S12000008,East Ayrshire,10,556,,,,,,,0,50,41.118421052631575,10,,1.0,9.0
2020-09-24,S12000010,East Lothian,9,401,,,,,,,0,57,52.82669138090824,10,,1.0,9.0
2020-09-24,S12000011,East Renfrewshire,9,566,,,,,,,0,57,59.33791380387258,10,,2.0,8.0
2020-09-24,S12000013,Na h-Eileanan Siar,0,13,,,,,,,0,0,0.0,1,,1.0,0.0
2020-09-24,S12000014,Falkirk,5,806,,,,,,,0,77,47.9571499750872,0,,,
2020-09-24,S12000017,Highland,7,377,,,,,,,0,30,12.742641124750456,7,,1.0,6.0
2020-09-24,S12000018,Inverclyde,3,413,,,,,,,0,66,85.64754736568908,3,,1.0,2.0
2020-09-24,S12000019,Midlothian,9,620,,,,,,,0,89,95.54482018250134,9,,1.0,8.0
2020-09-24,S12000020,Moray,1,132,,,,,,,0,14,14.627520635252324,0,,,
2020-09-24,S12000021,North Ayrshire,8,504,,,,,,,0,64,47.67225325884544,8,,3.0,5.0
2020-09-24,S12000023,Orkney Islands,1,22,,,,,,,0,1,4.464285714285714,0,,,
2020-09-24,S12000026,Scottish Borders,6,427,,,,,,,0,39,33.84241582783756,0,,,
2020-09-24,S12000027,Shetland Islands,0,59,,,,,,,0,5,21.862702229995627,0,,,
2020-09-24,S12000028,South Ayrshire,11,530,,,,,,,0,60,53.50454788657036,11,,1.0,10.0
2020-09-24,S12000029,South Lanarkshire,44,1966,,,,,,,0,191,59.53494171186335,45,,3.0,42.0
2020-09-24,S12000030,Stirling,11,354,,,,,,,0,27,28.698979591836736,11,,1.0,10.0
2020-09-24,S12000033,Aberdeen City,22,1346,,,,,,,0,81,35.36191390901947,22,,2.0,20.0
2020-09-24,S12000034,Aberdeenshire,4,681,,,,,,,0,61,23.39136436843316,0,,,
2020-09-24,S12000035,Argyll and Bute,6,240,,,,,,,0,35,40.96921456162941,0,,,
2020-09-24,S12000036,City of Edinburgh,76,2548,,,,,,,0,274,51.93131420340397,78,,3.0,75.0
2020-09-24,S12000038,Renfrewshire,18,1041,,,,,,,0,98,54.62957801438208,19,,3.0,16.0
2020-09-24,S12000039,West Dunbartonshire,10,716,,,,,,,0,72,81.50328277111161,11,,2.0,9.0
2020-09-24,S12000040,West Lothian,17,697,,,,,,,0,69,37.53672070503754,19,,3.0,16.0
2020-09-24,S12000041,Angus,5,548,,,,,,,0,46,39.71680193403557,0,,,
2020-09-24,S12000042,Dundee City,58,1263,,,,,,,0,115,77.27455987098509,0,,,
2020-09-24,S12000045,East Dunbartonshire,5,702,,,,,,,0,71,65.28735632183907,5,,1.0,4.0
2020-09-24,S12000047,Fife,42,1235,,,,,,,0,126,33.67813326918451,42,,4.0,38.0
2020-09-24,S12000048,Perth and Kinross,14,595,,,,,,,0,48,31.59765650714239,14,,1.0,13.0
2020-09-24,S12000049,Glasgow City,256,4840,,,,,,,1,398,62.614058271977854,265,,10.0,255.0
2020-09-24,S12000050,North Lanarkshire,37,2119,,,,,,,1,178,52.177991440464325,40,,5.0,35.0
2020-09-25,S12000005,Clackmannanshire,1,219,,,,,,,0,32,62.39032949892767,1,,1.0,0.0
2020-09-25,S12000006,Dumfries and Galloway,5,382,,,,,,,0,40,26.97417223008969,6,,4.0,2.0
2020-09-25,S12000008,East Ayrshire,12,568,,,,,,,0,50,41.118421052631575,14,,4.0,10.0
2020-09-25,S12000010,East Lothian,4,405,,,,,,,0,57,52.82669138090824,0,,,
2020-09-25,S12000011,East Renfrewshire,5,571,,,,,,,0,57,59.33791380387258,0,,,
2020-09-25,S12000013,Na h-Eileanan Siar,9,22,,,,,,,0,0,0.0,9,,9.0,0.0
2020-09-25,S12000014,Falkirk,4,810,,,,,,,0,77,47.9571499750872,0,,,
2020-09-25,S12000017,Highland,7,384,,,,,,,0,30,12.742641124750456,8,,1.0,7.0
2020-09-25,S12000018,Inverclyde,2,415,,,,,,,0,66,85.64754736568908,0,,,
2020-09-25,S12000019,Midlothian,9,629,,,,,,,0,89,95.54482018250134,0,,,
2020-09-25,S12000020,Moray,0,132,,,,,,,0,14,14.627520635252324,0,,,
2020-09-25,S12000021,North Ayrshire,7,511,,,,,,,0,64,47.67225325884544,9,,3.0,6.0
2020-09-25,S12000023,Orkney Islands,2,24,,,,,,,0,1,4.464285714285714,0,,,
2020-09-25,S12000026,Scottish Borders,7,434,,,,,,,0,39,33.84241582783756,0,,,
2020-09-25,S12000027,Shetland Islands,0,59,,,,,,,0,5,21.862702229995627,0,,,
2020-09-25,S12000028,South Ayrshire,10,540,,,,,,,0,60,53.50454788657036,0,,,
2020-09-25,S12000029,South Lanarkshire,37,2003,,,,,,,0,191,59.53494171186335,38,,3.0,35.0
2020-09-25,S12000030,Stirling,5,359,,,,,,,0,27,28.698979591836736,6,,2.0,4.0
2020-09-25,S12000033,Aberdeen City,21,1367,,,,,,,0,81,35.36191390901947,0,,,
2020-09-25,S12000034,Aberdeenshire,8,689,,,,,,,0,61,23.39136436843316,8,,2.0,6.0
2020-09-25,S12000035,Argyll and Bute,4,244,,,,,,,0,35,40.96921456162941,7,,3.0,4.0
2020-09-25,S12000036,City of Edinburgh,68,2616,,,,,,,0,274,51.93131420340397,73,,5.0,68.0
2020-09-25,S12000038,Renfrewshire,9,1050,,,,,,,0,98,54.62957801438208,0,,,
2020-09-25,S12000039,West Dunbartonshire,9,725,,,,,,,0,72,81.50328277111161,12,,2.0,10.0
2020-09-25,S12000040,West Lothian,21,718,,,,,,,0,69,37.53672070503754,24,,3.0,21.0
2020-09-25,S12000041,Angus,4,552,,,,,,,0,46,39.71680193403557,0,,,
2020-09-25,S12000042,Dundee City,40,1303,,,,,,,0,115,77.27455987098509,41,,1.0,40.0
2020-09-25,S12000045,East Dunbartonshire,6,708,,,,,,,0,71,65.28735632183907,0,,,
2020-09-25,S12000047,Fife,25,1260,,,,,,,0,126,33.67813326918451,27,,2.0,25.0
2020-09-25,S12000048,Perth and Kinross,4,599,,,,,,,0,48,31.59765650714239,0,,,
2020-09-25,S12000049,Glasgow City,179,5019,,,,,,,1,399,62.77138002643006,191,,12.0,179.0
2020-09-25,S12000050,North Lanarkshire,54,2173,,,,,,,0,178,52.177991440464325,54,,2.0,52.0
2020-09-26,S12000005,Clackmannanshire,3,222,,,,,,,0,32,62.39032949892767,0,,,
2020-09-26,S12000006,Dumfries and Galloway,10,392,,,,,,,0,40,26.97417223008969,13,,9.0,4.0
2020-09-26,S12000008,East Ayrshire,7,575,,,,,,,0,50,41.118421052631575,7,,2.0,5.0
2020-09-26,S12000010,East Lothian,0,405,,,,,,,0,57,52.82669138090824,0,,,
2020-09-26,S12000011,East Renfrewshire,9,580,,,,,,,0,57,59.33791380387258,9,,1.0,8.0
2020-09-26,S12000013,Na h-Eileanan Siar,4,26,,,,,,,0,0,0.0,4,,4.0,0.0
2020-09-26,S12000014,Falkirk,9,819,,,,,,,0,77,47.9571499750872,0,,,
2020-09-26,S12000017,Highland,0,384,,,,,,,0,30,12.742641124750456,0,,,
2020-09-26,S12000018,Inverclyde,3,418,,,,,,,0,66,85.64754736568908,0,,,
2020-09-26,S12000019,Midlothian,1,630,,,,,,,0,89,95.54482018250134,0,,,
2020-09-26,S12000020,Moray,0,132,,,,,,,0,14,14.627520635252324,0,,,
2020-09-26,S12000021,North Ayrshire,10,521,,,,,,,0,64,47.67225325884544,0,,,
2020-09-26,S12000023,Orkney Islands,0,24,,,,,,,0,1,4.464285714285714,0,,,
2020-09-26,S12000026,Scottish Borders,2,436,,,,,,,0,39,33.84241582783756,5,,1.0,4.0
2020-09-26,S12000027,Shetland Islands,0,59,,,,,,,0,5,21.862702229995627,0,,,
2020-09-26,S12000028,South Ayrshire,7,547,,,,,,,0,60,53.50454788657036,0,,,
2020-09-26,S12000029,South Lanarkshire,20,2023,,,,,,,0,191,59.53494171186335,23,,1.0,22.0
2020-09-26,S12000030,Stirling,7,366,,,,,,,0,27,28.698979591836736,0,,,
2020-09-26,S12000033,Aberdeen City,15,1382,,,,,,,0,81,35.36191390901947,15,,1.0,14.0
2020-09-26,S12000034,Aberdeenshire,4,693,,,,,,,0,61,23.39136436843316,4,,2.0,2.0
2020-09-26,S12000035,Argyll and Bute,3,247,,,,,,,0,35,40.96921456162941,3,,2.0,1.0
2020-09-26,S12000036,City of Edinburgh,76,2692,,,,,,,0,274,51.93131420340397,80,,6.0,74.0
2020-09-26,S12000038,Renfrewshire,16,1066,,,,,,,0,98,54.62957801438208,19,,4.0,15.0
2020-09-26,S12000039,West Dunbartonshire,7,732,,,,,,,0,72,81.50328277111161,9,,2.0,7.0
2020-09-26,S12000040,West Lothian,11,729,,,,,,,0,69,37.53672070503754,15,,3.0,12.0
2020-09-26,S12000041,Angus,1,553,,,,,,,0,46,39.71680193403557,0,,,
2020-09-26,S12000042,Dundee City,12,1315,,,,,,,0,115,77.27455987098509,0,,,
2020-09-26,S12000045,East Dunbartonshire,10,718,,,,,,,0,71,65.28735632183907,0,,,
2020-09-26,S12000047,Fife,14,1274,,,,,,,0,126,33.67813326918451,15,,1.0,14.0
2020-09-26,S12000048,Perth and Kinross,3,602,,,,,,,0,48,31.59765650714239,0,,,
2020-09-26,S12000049,Glasgow City,140,5159,,,,,,,0,399,62.77138002643006,150,,6.0,144.0
2020-09-26,S12000050,North Lanarkshire,29,2202,,,,,,,2,180,52.76426100721111,34,,4.0,30.0
2020-09-27,S12000005,Clackmannanshire,2,224,,,,,,,0,32,62.39032949892767,0,,,
2020-09-27,S12000006,Dumfries and Galloway,3,395,,,,,,,1,41,27.64852653584193,3,,1.0,2.0
2020-09-27,S12000008,East Ayrshire,4,579,,,,,,,0,50,41.118421052631575,5,,2.0,3.0
2020-09-27,S12000010,East Lothian,7,412,,,,,,,0,57,52.82669138090824,8,,2.0,6.0
2020-09-27,S12000011,East Renfrewshire,5,585,,,,,,,0,57,59.33791380387258,9,,3.0,6.0
2020-09-27,S12000013,Na h-Eileanan Siar,2,28,,,,,,,0,0,0.0,2,,2.0,0.0
2020-09-27,S12000014,Falkirk,4,823,,,,,,,1,78,48.57997010463378,5,,2.0,3.0
2020-09-27,S12000017,Highland,2,386,,,,,,,0,30,12.742641124750456,0,,,
2020-09-27,S12000018,Inverclyde,0,418,,,,,,,0,66,85.64754736568908,0,,,
2020-09-27,S12000019,Midlothian,3,633,,,,,,,0,89,95.54482018250134,4,,1.0,3.0
2020-09-27,S12000020,Moray,1,133,,,,,,,0,14,14.627520635252324,0,,,
2020-09-27,S12000021,North Ayrshire,4,525,,,,,,,0,64,47.67225325884544,5,,2.0,3.0
2020-09-27,S12000023,Orkney Islands,0,24,,,,,,,0,1,4.464285714285714,0,,,
2020-09-27,S12000026,Scottish Borders,0,436,,,,,,,0,39,33.84241582783756,0,,,
2020-09-27,S12000027,Shetland Islands,0,59,,,,,,,0,5,21.862702229995627,0,,,
2020-09-27,S12000028,South Ayrshire,2,549,,,,,,,0,60,53.50454788657036,0,,,
2020-09-27,S12000029,South Lanarkshire,21,2044,,,,,,,0,191,59.53494171186335,23,,3.0,20.0
2020-09-27,S12000030,Stirling,5,371,,,,,,,0,27,28.698979591836736,0,,,
2020-09-27,S12000033,Aberdeen City,25,1407,,,,,,,0,81,35.36191390901947,0,,,
2020-09-27,S12000034,Aberdeenshire,2,695,,,,,,,0,61,23.39136436843316,0,,,
2020-09-27,S12000035,Argyll and Bute,1,248,,,,,,,0,35,40.96921456162941,0,,,
2020-09-27,S12000036,City of Edinburgh,76,2768,,,,,,,0,274,51.93131420340397,79,,6.0,73.0
2020-09-27,S12000038,Renfrewshire,8,1074,,,,,,,0,98,54.62957801438208,10,,2.0,8.0
2020-09-27,S12000039,West Dunbartonshire,8,740,,,,,,,0,72,81.50328277111161,0,,,
